,ID,Name,Sex,Height,Weight,Team,Year,Sport
147817,74175,Jordan Malone,M,168.0,62.0,United States,2014,Short Track Speed Skating
147821,74177,Maggie Malone,F,173.0,77.0,United States,2016,Athletics
147824,74179,Ryan Gregory Malone,M,193.0,100.0,United States,2010,Ice Hockey
147826,74181,"Alexandra Maria ""Alex"" Maloney",F,158.0,56.0,New Zealand,2016,Sailing
147842,74189,Nick Malouf,M,186.0,95.0,Australia,2016,Rugby Sevens
147844,74191,Ali Maloumat,M,173.0,73.0,Iran,2008,Judo
147846,74193,Anna Nikolayevna Malova,F,175.0,59.0,Russia,2016,Volleyball
147850,74197,Joe Maloy,M,175.0,65.0,United States,2016,Triathlon
147857,74201,Dominique Maltais,F,178.0,71.0,Canada,2006,Snowboarding
147858,74201,Dominique Maltais,F,178.0,71.0,Canada,2010,Snowboarding
147859,74201,Dominique Maltais,F,178.0,71.0,Canada,2014,Snowboarding
147860,74202,Valrie Maltais,F,165.0,62.0,Canada,2010,Short Track Speed Skating
147861,74202,Valrie Maltais,F,165.0,62.0,Canada,2014,Short Track Speed Skating
147885,74209,Oegs Mauhins,M,183.0,78.0,Latvia,2006,Cross Country Skiing
147893,74211,Simone Malus,M,180.0,84.0,Italy,2006,Snowboarding
147894,74211,Simone Malus,M,180.0,84.0,Italy,2010,Snowboarding
147896,74213,Mona-Liisa Malvalehto,F,174.0,60.0,Finland,2014,Cross Country Skiing
147906,74220,Vladimir Eduardovich Malyavin,M,188.0,75.0,Russia,2008,Athletics
147907,74221,Darya Nikolayevna Malygina,F,202.0,82.0,Russia,2016,Volleyball
147908,74222,Mitchel Malyk,M,184.0,86.0,Canada,2014,Luge
147912,74224,Anna Aleksandrovna Malyshchik (Zinchuk-),F,175.0,90.0,Belarus,2016,Athletics
147915,74227,Yekaterina Aleksandrovna Malysheva,F,169.0,57.0,Russia,2010,Speed Skating
147917,74227,Yekaterina Aleksandrovna Malysheva,F,169.0,57.0,Russia,2014,Speed Skating
147918,74228,Dmitry Vladimirovich Malyshko,M,184.0,77.0,Russia,2014,Biathlon
147923,74230,Claudia Malzahn,F,169.0,63.0,Germany,2012,Judo
147924,74231,Luise Malzahn,F,177.0,78.0,Germany,2016,Judo
147925,74232,"Jucimara Evangelista ""Mam"" do Nascimento Dantas",F,193.0,81.0,Brazil,2008,Basketball
147926,74233,Takhir Mamashayev,M,176.0,65.0,Kazakhstan,2008,Athletics
147931,74235,Nataliya Mamatova,F,182.0,69.0,Uzbekistan,2012,Taekwondo
147932,74236,Nursultan Mamayev,M,185.0,58.0,Kazakhstan,2012,Taekwondo
147938,74240,Aset Sekenovich Mambetov,M,186.0,96.0,Kazakhstan,2008,Wrestling
147943,74242,Gina Altagracia Mambr Casilla,F,182.0,65.0,Dominican Republic,2012,Volleyball
147944,74243,Eli Mambwe,M,175.0,70.0,Zambia,2008,Badminton
147953,74247,Chingiz Mamedov,M,185.0,90.0,Kyrgyzstan,2012,Judo
147961,74249,Sakina Mamedova,F,154.0,59.0,Uzbekistan,2012,Shooting
147965,74252,Marko Mami,M,202.0,109.0,Croatia,2016,Handball
147966,74253,Svitlana Mykhailivna Mamieieva,F,174.0,64.0,Ukraine,2008,Athletics
147970,74256,Yuka Mamiya,F,185.0,74.0,Japan,2016,Basketball
147972,74258,Mergen Mmmedow,M,184.0,100.0,Turkmenistan,2012,Athletics
147975,74261,Patrcia Mbengani Bravo Mamona,F,167.0,60.0,Portugal,2012,Athletics
147976,74261,Patrcia Mbengani Bravo Mamona,F,167.0,60.0,Portugal,2016,Athletics
147977,74262,Vladimirs Mamonovs,M,175.0,85.0,Latvia,2006,Ice Hockey
147979,74264,Mariya Ruslanovna Mamoshuk,F,163.0,65.0,Belarus,2016,Wrestling
147981,74266,Mariama Mamoudou Ittatou,F,169.0,64.0,Niger,2016,Athletics
147990,74270,Margarita Abdullayevna Mamun,F,170.0,50.0,Russia,2016,Rhythmic Gymnastics
147995,74273,Man Dandan,F,165.0,56.0,China,2006,Cross Country Skiing
147997,74273,Man Dandan,F,165.0,56.0,China,2010,Cross Country Skiing
147999,74273,Man Dandan,F,165.0,56.0,China,2014,Cross Country Skiing
148004,74276,Noura Mana,F,170.0,62.0,Morocco,2016,Swimming
148008,74279,Keiko Manabe,F,154.0,57.0,Japan,2012,Hockey
148012,74282,Ravil Amirovich Manafov,M,194.0,101.0,Kazakhstan,2012,Water Polo
148027,74290,Elijah Motonei Manangoi,M,182.0,64.0,Kenya,2016,Athletics
148030,74293,Matteo Manassero,M,183.0,79.0,Italy,2016,Golf
148031,74294,Florent Manaudou,M,199.0,99.0,France,2012,Swimming
148032,74294,Florent Manaudou,M,199.0,99.0,France,2016,Swimming
148037,74295,Laure Manaudou,F,180.0,69.0,France,2008,Swimming
148040,74295,Laure Manaudou,F,180.0,69.0,France,2012,Swimming
148045,74297,"Ronell Joshua ""Josh"" Mance",M,191.0,82.0,United States,2012,Athletics
148051,74301,Devon Manchester,M,178.0,78.0,New Zealand,2016,Hockey
148057,74302,Beatriz Manchn Portillo,F,173.0,71.0,Spain,2008,Canoeing
148103,74318,Julia Marie Mancuso (-Fish),F,168.0,64.0,United States,2006,Alpine Skiing
148107,74318,Julia Marie Mancuso (-Fish),F,168.0,64.0,United States,2010,Alpine Skiing
148111,74318,Julia Marie Mancuso (-Fish),F,168.0,64.0,United States,2014,Alpine Skiing
148121,74320,Elisabeth Victoire Mandaba,F,163.0,53.0,Central African Republic,2012,Athletics
148122,74320,Elisabeth Victoire Mandaba,F,163.0,53.0,Central African Republic,2016,Athletics
148129,74325,Talent Mandaza,F,158.0,60.0,Zimbabwe,2016,Football
148132,74327,Alon Mandel,M,187.0,76.0,Israel,2008,Swimming
148136,74329,Derek Mandell,M,173.0,63.0,Guam,2008,Athletics
148137,74329,Derek Mandell,M,173.0,63.0,Guam,2012,Athletics
148149,74338,Claudia Mandia,F,170.0,74.0,Italy,2016,Archery
148152,74340,Duan Mandi,M,202.0,105.0,Serbia,2012,Water Polo
148153,74340,Duan Mandi,M,202.0,105.0,Serbia,2016,Water Polo
148156,74342,Milica Mandi,F,180.0,72.0,Serbia,2012,Taekwondo
148157,74342,Milica Mandi,F,180.0,72.0,Serbia,2016,Taekwondo
148160,74345,Sandra Mandir (Popovi-),F,177.0,67.0,Croatia,2012,Basketball
148162,74347,Georges Constant Mandjeck,M,172.0,64.0,Cameroon,2008,Football
148178,74354,Heather Mandoli,F,180.0,73.0,Canada,2008,Rowing
148192,74360,Rene Mandri,M,184.0,66.0,Estonia,2012,Cycling
148193,74361,Florencia Mandrile Nez,F,160.0,63.0,Argentina,2008,Football
148221,74366,Jorge Mandr Henrquez,M,180.0,80.0,Chile,2006,Alpine Skiing
148223,74366,Jorge Mandr Henrquez,M,180.0,80.0,Chile,2010,Alpine Skiing
148236,74373,Andriy Vasylovych Mandziy,M,188.0,95.0,Ukraine,2014,Luge
148240,74375,Carlos Manuel Cardoso Man,M,185.0,80.0,Portugal,2016,Football
148245,74378,Ousmane Man,M,187.0,78.0,Senegal,2012,Football
148246,74379,Sadio Man,M,175.0,75.0,Senegal,2012,Football
148247,74380,Oana Andreea Manea,F,177.0,78.0,Romania,2016,Handball
148249,74382,Jutatip Maneephan,F,157.0,57.0,Thailand,2012,Cycling
148250,74382,Jutatip Maneephan,F,157.0,57.0,Thailand,2016,Cycling
148252,74384,Pongsak Maneetong,M,162.0,56.0,Thailand,2008,Weightlifting
148256,74387,Davide Manenti,M,177.0,80.0,Italy,2012,Athletics
148257,74387,Davide Manenti,M,177.0,80.0,Italy,2016,Athletics
148263,74390,Milka Mikova Maneva,F,167.0,63.0,Bulgaria,2012,Weightlifting
148268,74393,Maiya Salakharovna Maneza,F,161.0,63.0,Kazakhstan,2012,Weightlifting
148273,74397,Valentino Manfredonia,M,180.0,81.0,Italy,2016,Boxing
148282,74401,Vronique Mang,F,173.0,59.0,France,2012,Athletics
148286,74403,Gabriel Semain Vasconcellos Mangabeira,M,194.0,88.0,Brazil,2008,Swimming
148305,74414,Vincenzo Mangiacapre,M,171.0,64.0,Italy,2012,Boxing
148306,74414,Vincenzo Mangiacapre,M,171.0,64.0,Italy,2016,Boxing
148307,74415,Andrea Mangiante,M,191.0,92.0,Italy,2008,Water Polo
148339,74427,"Vuyisanani ""Sanani"" Mangisa",F,162.0,58.0,South Africa,2008,Hockey
148341,74429,"Mesinee ""May"" Mangkalakiri",F,170.0,61.0,United States,2008,Badminton
148347,74434,Spenser Thomas Mango,M,157.0,55.0,United States,2008,Wrestling
148348,74434,Spenser Thomas Mango,M,157.0,55.0,United States,2012,Wrestling
148349,74435,Holley Mangold,F,173.0,155.0,United States,2012,Weightlifting
148351,74437,Shane Mangroo,M,170.0,80.0,Seychelles,2012,Swimming
148357,74441,Marta Elisabet Mangu Gonzlez,F,170.0,75.0,Spain,2012,Handball
148358,74441,Marta Elisabet Mangu Gonzlez,F,170.0,75.0,Spain,2016,Handball
148367,74444,Julia Manhard,F,163.0,60.0,Germany,2010,Freestyle Skiing
148368,74445,Krisztin Pter Manhercz,M,191.0,91.0,Hungary,2016,Water Polo
148378,74448,Myriam Lonie Mani,F,166.0,55.0,Cameroon,2008,Athletics
148383,74451,Halyna Maniachenko-Yefremenko,F,162.0,52.0,Ukraine,2006,Figure Skating
148394,74457,Ludmila Manicler,F,159.0,53.0,Argentina,2008,Football
148396,74459,Christine Patience Manie,F,157.0,61.0,Cameroon,2012,Football
148397,74460,Maurice Manificat,M,185.0,72.0,France,2010,Cross Country Skiing
148400,74460,Maurice Manificat,M,185.0,72.0,France,2014,Cross Country Skiing
148421,74465,Francis Manioru,M,160.0,64.0,Solomon Islands,2008,Athletics
148422,74466,Vasiliki Maniou,F,167.0,43.0,Greece,2008,Rhythmic Gymnastics
148423,74467,Itzel Adilene Manjarrez Bastidas,F,171.0,49.0,Mexico,2016,Taekwondo
148428,74472,Tina Manker,F,179.0,72.0,Germany,2012,Rowing
148433,74474,Nazyr Yunuzovich Mankiyev,M,155.0,55.0,Russia,2008,Wrestling
148444,74475,Peter Manko,M,192.0,87.0,Slovenia,2008,Swimming
148446,74475,Peter Manko,M,192.0,87.0,Slovenia,2012,Swimming
148448,74477,Alyssa Manley,F,158.0,53.0,United States,2016,Hockey
148454,74481,Alexander Mann,M,190.0,107.0,Germany-3,2010,Bobsleigh
148459,74485,John Devlin Mann,M,199.0,113.0,United States,2012,Water Polo
148460,74485,John Devlin Mann,M,199.0,113.0,United States,2016,Water Polo
148498,74508,Tatjana Mannima,F,158.0,53.0,Estonia,2006,Cross Country Skiing
148502,74508,Tatjana Mannima,F,158.0,53.0,Estonia,2010,Cross Country Skiing
148512,74509,Hannu Kalevi Manninen,M,189.0,83.0,Finland,2006,Nordic Combined
148515,74509,Hannu Kalevi Manninen,M,189.0,83.0,Finland,2010,Nordic Combined
148540,74521,Paul Christian Manning,M,189.0,76.0,Great Britain,2008,Cycling
148548,74526,Ari Pekka Mannio,M,185.0,100.0,Finland,2012,Athletics
148549,74526,Ari Pekka Mannio,M,185.0,100.0,Finland,2016,Athletics
148611,74539,Yukari Mano,F,152.0,53.0,Japan,2016,Hockey
148618,74545,Nikola Manojlovi,M,195.0,100.0,Serbia,2012,Handball
148645,74554,Yolita Manolova,F,175.0,57.0,Bulgaria,2008,Rhythmic Gymnastics
148674,74570,Nadjim Manseur,M,180.0,73.0,Algeria,2008,Athletics
148695,74577,Luis Miguel Mansilla Almonacid,M,175.0,68.0,Chile,2012,Cycling
148703,74580,Andra Kareem Manson,M,196.0,75.0,United States,2008,Athletics
148704,74581,"Robert ""Robbie"" Manson",M,188.0,89.0,New Zealand,2012,Rowing
148705,74581,"Robert ""Robbie"" Manson",M,188.0,89.0,New Zealand,2016,Rowing
148712,74587,Reem Mansour,F,169.0,76.0,Egypt,2016,Archery
148721,74591,Abderrahmane Mansouri,M,173.0,66.0,Algeria,2016,Cycling
148724,74593,Nawal Mansouri,F,174.0,64.0,Algeria,2008,Volleyball
148725,74593,Nawal Mansouri,F,174.0,64.0,Algeria,2012,Volleyball
148730,74597,Esmat Mansur Al-Sayyid Ahmed,F,165.0,69.0,Egypt,2012,Weightlifting
148732,74598,Dilshod Mansurov,M,166.0,55.0,Uzbekistan,2008,Wrestling
148733,74598,Dilshod Mansurov,M,166.0,55.0,Uzbekistan,2012,Wrestling
148740,74604,Sergio Mantecn Gutirrez,M,179.0,71.0,Spain,2012,Cycling
148744,74607,"Richard Bryce ""Rick"" Mantell",M,189.0,95.0,Great Britain,2008,Hockey
148745,74608,Simon Douglas Mantell,M,184.0,81.0,Great Britain,2008,Hockey
148746,74608,Simon Douglas Mantell,M,184.0,81.0,Great Britain,2016,Hockey
148764,74616,Joey Mantia,M,173.0,78.0,United States,2014,Speed Skating
148782,74621,Panagiotis Mantis,M,180.0,65.0,Greece,2016,Sailing
148788,74624,Tayanne Coelho Mantovaneli,F,169.0,53.0,Brazil,2008,Rhythmic Gymnastics
148806,74630,"Eftykhia ""Efi"" Mantzaraki",F,171.0,70.0,Greece,2008,Sailing
148807,74631,"Athanasios ""Thanos"" Mantzouranis",M,175.0,80.0,Greece,2008,Cycling
148810,74633,Darcina-Rose Manuel,F,162.0,57.0,New Zealand,2016,Judo
148812,74635,Huriana Manuel,F,166.0,65.0,New Zealand,2016,Rugby Sevens
148813,74636,Nadir Graciete  de Ftima Manuel,F,185.0,79.0,Angola,2012,Basketball
148816,74639,Simone Ashley Manuel,F,178.0,73.0,United States,2016,Swimming
148826,74644,Maksim Manukyan,M,177.0,86.0,Armenia,2016,Wrestling
148843,74654,Gyuzel Tagirovna Manyurova,F,174.0,75.0,Kazakhstan,2012,Wrestling
148844,74654,Gyuzel Tagirovna Manyurova,F,174.0,75.0,Kazakhstan,2016,Wrestling
148845,74655,Daniel Manz,M,178.0,68.0,Germany,2008,Taekwondo
148849,74658,Hctor Manzanilla Rangel,M,174.0,54.0,Venezuela,2008,Boxing
148850,74659,"Leonel Ernesto ""Leo"" Manzano",M,165.0,57.0,United States,2008,Athletics
148851,74659,"Leonel Ernesto ""Leo"" Manzano",M,165.0,57.0,United States,2012,Athletics
148858,74663,Sonja Manzenreiter,F,163.0,65.0,Austria,2006,Luge
148859,74664,Elios Manzi,M,155.0,60.0,Italy,2016,Judo
148877,74675,Mao Feilian,M,185.0,74.0,China,2016,Swimming
148885,74678,Mao Yi,F,151.0,35.0,China,2016,Gymnastics
148887,74679,Gaone Leaname Maotoanong,M,170.0,70.0,Botswana,2016,Athletics
148897,74686,Camalddin Maqomedov,M,186.0,125.0,Azerbaijan,2012,Wrestling
148898,74686,Camalddin Maqomedov,M,186.0,125.0,Azerbaijan,2016,Wrestling
148900,74687,Adnan Maqsood,M,178.0,72.0,Pakistan,2008,Hockey
148902,74689,Jorge Maqueda Peo,M,197.0,102.0,Spain,2012,Handball
148912,74697,Oliver Marach,M,185.0,78.0,Austria,2016,Tennis
148913,74698,Anastasiya Igorevna Marachkovskaya,F,164.0,47.0,Belarus,2008,Gymnastics
148918,74698,Anastasiya Igorevna Marachkovskaya,F,164.0,47.0,Belarus,2012,Gymnastics
148929,74704,Lenise Marais,F,159.0,52.0,South Africa,2008,Hockey
148930,74704,Lenise Marais,F,159.0,52.0,South Africa,2012,Hockey
148940,74710,Mahdi Marandi,M,172.0,69.0,Iran,2016,Volleyball
148946,74713,Joanna de Albuquerque Maranho Bezerra de Melo,F,173.0,58.0,Brazil,2008,Swimming
148949,74713,Joanna de Albuquerque Maranho Bezerra de Melo,F,173.0,58.0,Brazil,2012,Swimming
148951,74713,Joanna de Albuquerque Maranho Bezerra de Melo,F,173.0,58.0,Brazil,2016,Swimming
148964,74717,Vlasis Maras,M,160.0,52.0,Greece,2008,Gymnastics
148967,74717,Vlasis Maras,M,160.0,52.0,Greece,2012,Gymnastics
148969,74717,Vlasis Maras,M,160.0,52.0,Greece,2016,Gymnastics
148986,74726,Flavio Marazzi,M,191.0,100.0,Switzerland,2008,Sailing
148987,74726,Flavio Marazzi,M,191.0,100.0,Switzerland,2012,Sailing
148989,74728,Muhammad Marbawi Sulaiman,M,168.0,89.0,Malaysia,2008,Archery
148992,74729,Margarita Marbler (Olejnikova-),F,157.0,50.0,Austria,2006,Freestyle Skiing
148993,74729,Margarita Marbler (Olejnikova-),F,157.0,50.0,Austria,2010,Freestyle Skiing
148995,74731,James Marburg,M,191.0,94.0,Australia,2008,Rowing
148996,74731,James Marburg,M,191.0,94.0,Australia,2012,Rowing
149003,74735,Daiene Maral Dias,F,159.0,55.0,Brazil,2016,Swimming
149004,74736,Palmira Cristina Maral,F,174.0,76.0,Brazil,2016,Basketball
149006,74738,Csar Mervin Marcano Snchez,M,177.0,76.0,Venezuela,2012,Cycling
149007,74738,Csar Mervin Marcano Snchez,M,177.0,76.0,Venezuela,2016,Cycling
149015,74742,Olivier Marceau,M,182.0,72.0,Switzerland,2008,Triathlon
149024,74746,"Marcelo ""Marcelinho"" Elgarten",M,183.0,78.0,Brazil,2008,Volleyball
149028,74750,Jan Marcell,M,197.0,117.0,Czech Republic,2008,Athletics
149034,74756,Dirk Antoon Nico Marcellis,M,176.0,76.0,Netherlands,2008,Football
149035,74757,Marcelo Vieira da Silva Jnior,M,173.0,72.0,Brazil,2008,Football
149036,74757,Marcelo Vieira da Silva Jnior,M,173.0,72.0,Brazil,2012,Football
149041,74761,Aaron March,M,185.0,85.0,Italy,2010,Snowboarding
149042,74761,Aaron March,M,185.0,85.0,Italy,2014,Snowboarding
149076,74776,Kathrin Marchand,F,183.0,69.0,Germany,2012,Rowing
149077,74776,Kathrin Marchand,F,183.0,69.0,Germany,2016,Rowing
149083,74781,Marie Marchand-Arvier (-Jay),F,164.0,65.0,France,2006,Alpine Skiing
149086,74781,Marie Marchand-Arvier (-Jay),F,164.0,65.0,France,2010,Alpine Skiing
149089,74781,Marie Marchand-Arvier (-Jay),F,164.0,65.0,France,2014,Alpine Skiing
149091,74782,Katy Louise Marchant,F,170.0,72.0,Great Britain,2016,Cycling
149092,74783,Lanni Marchant,F,155.0,48.0,Canada,2016,Athletics
149119,74798,Illia Vasylovych Marchenko,M,185.0,78.0,Ukraine,2016,Tennis
149121,74799,Nataliya Olegovna Marchenko,F,170.0,59.0,Belarus,2008,Basketball
149125,74801,Veronika Serhivna Marchenko,F,157.0,48.0,Ukraine,2016,Archery
149139,74807,Romain Marchessou,M,175.0,77.0,Monaco,2008,Weightlifting
149169,74821,Nathalie Nicole Viviane Marchino Urrutia,F,170.0,63.0,Colombia,2016,Rugby Sevens
149173,74825,Claudio Marchisio,M,179.0,66.0,Italy,2008,Football
149184,74832,Stefano Raffaele Marcia,M,178.0,80.0,South Africa,2016,Sailing
149197,74839,Marcel Marcilloux,M,178.0,76.0,France,2012,Fencing
149208,74842,Marcin Waldemar Marciniszyn,M,185.0,77.0,Poland,2012,Athletics
149211,74844,Tom Marcinko,M,193.0,94.0,Slovakia,2014,Ice Hockey
149214,74846,Mrcio Henrique Barroso Arajo,M,192.0,89.0,Brazil-1,2008,Beach Volleyball
149223,74851,Luis Alberto Marco Contreras,M,184.0,70.0,Spain,2012,Athletics
149230,74855,Francesco Marcolini,M,174.0,71.0,Italy,2008,Sailing
149235,74859,Matteo Marconcini,M,185.0,81.0,Italy,2016,Judo
149238,74861,Maria Elisabetta Marconi,F,159.0,55.0,Italy,2008,Diving
149239,74861,Maria Elisabetta Marconi,F,159.0,55.0,Italy,2016,Diving
149243,74862,Nicola Marconi,M,168.0,68.0,Italy,2008,Diving
149245,74863,Tommaso Marconi,M,168.0,68.0,Italy,2008,Diving
149257,74869,lise Marcotte,F,171.0,56.0,Canada,2008,Synchronized Swimming
149258,74869,lise Marcotte,F,171.0,56.0,Canada,2012,Synchronized Swimming
149270,74878,David Marcus,M,175.0,61.0,Canada,2012,Equestrianism
149275,74880,Golda Lee Marcus Nadadora,F,163.0,52.0,El Salvador,2008,Swimming
149278,74882,Ida Marcussen,F,173.0,67.0,Norway,2008,Athletics
149279,74882,Ida Marcussen,F,173.0,67.0,Norway,2012,Athletics
149287,74889,Sebastian Marczak,M,193.0,92.0,Australia,2012,Canoeing
149290,74890,Jagna Marczuajtis (Kolasiska-),F,171.0,64.0,Poland,2006,Snowboarding
149292,74892,Tomasz Krzysztof Marczyski,M,180.0,65.0,Poland,2008,Cycling
149296,74895,Sajjad Mardani,M,198.0,96.0,Iran,2016,Taekwondo
149304,74900,Khadija Al-Mardi,F,183.0,75.0,Morocco,2016,Boxing
149306,74902,Yusra Mardini,F,157.0,53.0,Refugee Olympic Athletes,2016,Swimming
149341,74912,Trudi Maree,F,171.0,70.0,South Africa,2012,Swimming
149343,74914,Hana Mareghni,F,173.0,67.0,Tunisia,2012,Judo
149358,74922,Kornelia Marek-Kubiska,F,165.0,49.0,Poland,2010,Cross Country Skiing
149363,74922,Kornelia Marek-Kubiska,F,165.0,49.0,Poland,2014,Cross Country Skiing
149380,74929,Igor Mareni,M,173.0,70.0,Croatia,2008,Sailing
149381,74929,Igor Mareni,M,173.0,70.0,Croatia,2012,Sailing
149382,74929,Igor Mareni,M,173.0,70.0,Croatia,2016,Sailing
149383,74930,Yekaterina Aleksandrovna Marennikova,F,176.0,70.0,Russia,2008,Handball
149384,74930,Yekaterina Aleksandrovna Marennikova,F,176.0,70.0,Russia,2012,Handball
149385,74930,Yekaterina Aleksandrovna Marennikova,F,176.0,70.0,Russia,2016,Handball
149401,74937,Sven Maresch,M,173.0,83.0,Germany,2016,Judo
149403,74938,Marsha Marescia (-Cox),F,165.0,56.0,South Africa,2008,Hockey
149404,74938,Marsha Marescia (-Cox),F,165.0,56.0,South Africa,2012,Hockey
149411,74941,Oldika Mareov,F,189.0,69.0,Czech Republic,2012,Athletics
149412,74942,Cyrille Maret,M,189.0,108.0,France,2016,Judo
149417,74945,Maurizio Margaglio,M,178.0,71.0,Italy-1,2006,Figure Skating
149423,74950,Melanie Margalis,F,173.0,65.0,United States,2016,Swimming
149432,74953,"Mara Mercedes ""Mechi"" Margalot",F,159.0,52.0,Argentina,2008,Hockey
149454,74958,Vladimir Margaryan,M,172.0,69.0,Armenia,2016,Boxing
149459,74962,"Matthew ""Matt"" Margetts",M,175.0,75.0,Canada,2014,Freestyle Skiing
149461,74964,Deividas Margeviius,M,187.0,80.0,Lithuania,2016,Swimming
149462,74965,Serghei Marghiev,M,195.0,97.0,Moldova,2012,Athletics
149463,74965,Serghei Marghiev,M,195.0,97.0,Moldova,2016,Athletics
149464,74966,Zalina Marghiev (-Petrivskaya),F,174.0,80.0,Moldova,2008,Athletics
149465,74966,Zalina Marghiev (-Petrivskaya),F,174.0,80.0,Moldova,2012,Athletics
149466,74966,Zalina Marghiev (-Petrivskaya),F,174.0,80.0,Moldova,2016,Athletics
149467,74967,Marina Marghiev-Nicienco,F,186.0,82.0,Moldova,2008,Athletics
149468,74967,Marina Marghiev-Nicienco,F,186.0,82.0,Moldova,2016,Athletics
149470,74969,Thorsten Margis,M,192.0,99.0,Germany-2,2014,Bobsleigh
149473,74971,Tams Margl,M,190.0,84.0,Hungary,2006,Bobsleigh
149480,74975,Stefano Margoni,M,181.0,85.0,Italy,2006,Ice Hockey
149494,74983,Rainer Margreiter,M,191.0,94.0,Austria,2006,Luge
149495,74984,Rok Margu,M,180.0,82.0,Slovenia,2010,Snowboarding
149496,74984,Rok Margu,M,180.0,82.0,Slovenia,2014,Snowboarding
149499,74986,Annik Marguet,F,162.0,61.0,Switzerland,2008,Shooting
149501,74986,Annik Marguet,F,162.0,61.0,Switzerland,2012,Shooting
149506,74989,Vazha Margvelashvili,M,167.0,66.0,Georgia,2016,Judo
149507,74990,Ilona Marhele,F,164.0,50.0,Latvia,2016,Athletics
149510,74992,"Marianne ""Mari"" Steinbrecher",F,188.0,70.0,Brazil,2008,Volleyball
149519,74997,Maria Elisa Mendes Ticon Antonelli,F,176.0,68.0,Brazil-2,2012,Beach Volleyball
149525,75001,Guor Marial (-Mading Miaker),M,180.0,60.0,Individual Olympic Athletes,2012,Athletics
149526,75001,Guor Marial (-Mading Miaker),M,180.0,60.0,South Sudan,2016,Athletics
149536,75008,Marco Mariani,M,179.0,84.0,Italy,2006,Curling
149538,75010,Arthur Nory Oyakawa Mariano,M,169.0,65.0,Brazil,2016,Gymnastics
149545,75011,Brian Vincent Mariano,M,182.0,86.0,Netherlands,2012,Athletics
149549,75014,"Aleksandar ""Aleks"" Mari",M,211.0,125.0,Australia,2012,Basketball
149551,75016,Igor Mari,M,190.0,90.0,Croatia,2010,Bobsleigh
149556,75017,Janez Mari,M,182.0,78.0,Slovenia,2006,Biathlon
149560,75017,Janez Mari,M,182.0,78.0,Slovenia,2010,Biathlon
149564,75017,Janez Mari,M,182.0,78.0,Slovenia,2014,Biathlon
149568,75018,Marcela Mari,F,158.0,55.0,Croatia,2016,Diving
149569,75019,Martin Mari,M,198.0,112.0,Croatia,2008,Athletics
149570,75019,Martin Mari,M,198.0,112.0,Croatia,2012,Athletics
149587,75029,Hanna Emilie Marin,F,169.0,65.0,Belgium,2008,Athletics
149588,75029,Hanna Emilie Marin,F,169.0,65.0,Belgium,2014,Bobsleigh
149596,75035,Tomislav Marijanovi,M,183.0,81.0,Croatia,2012,Judo
149621,75045,Carolina Mara Marn Marn,F,172.0,65.0,Spain,2012,Badminton
149622,75045,Carolina Mara Marn Marn,F,172.0,65.0,Spain,2016,Badminton
149646,75055,Luca Marin,M,187.0,82.0,Italy,2008,Swimming
149647,75055,Luca Marin,M,187.0,82.0,Italy,2012,Swimming
149648,75055,Luca Marin,M,187.0,82.0,Italy,2016,Swimming
149656,75058,Nomie Marin,F,168.0,65.0,Canada,2008,Softball
149663,75062,Llus Marn Tarroch,M,185.0,85.0,Andorra,2010,Snowboarding
149664,75062,Llus Marn Tarroch,M,185.0,85.0,Andorra,2014,Snowboarding
149671,75066,Martin Marinin,M,196.0,89.0,Slovakia,2014,Ice Hockey
149675,75069,Danko Marinelli,M,183.0,88.0,Croatia,2006,Alpine Skiing
149676,75069,Danko Marinelli,M,183.0,88.0,Croatia,2010,Alpine Skiing
149702,75079,lvaro Manuel Silveira Marinho,M,177.0,65.0,Portugal,2008,Sailing
149703,75079,lvaro Manuel Silveira Marinho,M,177.0,65.0,Portugal,2012,Sailing
149711,75084,Maksim Viktorovich Marinin,M,187.0,80.0,Russia-1,2006,Figure Skating
149722,75089,Angela Daniela Marino,F,166.0,54.0,New Zealand,2008,Basketball
149723,75090,Julia Marino,F,160.0,66.0,Paraguay,2014,Freestyle Skiing
149724,75091,Laura Marino,F,168.0,55.0,France,2016,Diving
149728,75094,Ramiro Martn Marino,M,175.0,68.0,Argentina,2008,Cycling
149739,75100,Hristo Diyanov Marinov,M,180.0,84.0,Bulgaria,2012,Wrestling
149747,75102,Martin Georgiev Marinov,M,178.0,88.0,Australia,2016,Canoeing
149757,75106,Simona Marinova,F,175.0,67.0,Macedonia,2012,Swimming
149766,75109,Zornitsa Marinova,F,170.0,52.0,Bulgaria,2008,Rhythmic Gymnastics
149771,75110,Smiljana Marinovi,F,176.0,60.0,Croatia,2008,Swimming
149775,75112,Ricardo Mrio de Souza,M,175.0,70.0,Brazil,2016,Athletics
149805,75131,Vita Marissa,F,170.0,63.0,Indonesia-2,2008,Badminton
149806,75131,Vita Marissa,F,170.0,63.0,Indonesia,2008,Badminton
149807,75132,Fibriani Ratna Marita,F,165.0,62.0,Indonesia,2008,Swimming
149818,75140,Dragan Marjanac,M,190.0,90.0,Serbia,2012,Handball
149820,75142,Marko Marjanovi,M,193.0,93.0,Serbia,2016,Rowing
149829,75146,Lauryn Annyn Mark,F,168.0,52.0,Australia,2012,Shooting
149838,75149,Russell Andrew Mark,M,183.0,85.0,Australia,2008,Shooting
